id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
7779973,Rustic Stable House,39804568,Deb And Ian,,Yarra Ranges,-37.76084684,145.4252265,Entire home/apt,174,1,198,5.09,1,337
9265420,Luxury 2Bed Apt(CBD) + Indoor Pool,48129791,Sylvia,,Melbourne,-37.81558145,144.951841,Entire home/apt,174,1,51,1.37,1,6
10476825,A Room with a View Studio - Carparking on Site,53996734,Karen,,Melbourne,-37.80660753,144.9696629,Entire home/apt,174,1,121,3.45,1,345
10707631,"Great backyard, great kitchen house",55328527,Silvio,,Frankston,-38.14551601,145.1615148,Entire home/apt,174,1,0,,1,0
12389431,Woods Sherbrooke Forest Cottage,40479264,Gillian,,Yarra Ranges,-37.88064258,145.3641502,Entire home/apt,174,1,20,0.66,2,312
13959175,"Dovecote - The Petite Suite, Dandenong Ranges",72631016,Chris,,Yarra Ranges,-37.87139902,145.3497203,Entire home/apt,174,1,5,0.2,3,339
15386832,"Modern 1 bedroom Soutbank, entire apartment.",98362983,David,,Melbourne,-37.82657537,144.9651132,Entire home/apt,174,1,206,7.94,1,123
15646953,Poppy's Vintage Getaway,30668862,Audrey,,Yarra Ranges,-37.85274639,145.3638005,Entire home/apt,174,1,155,6.56,1,333
15720486,**Slick and stylish apartment in all the action**,15039082,Lauren,,Yarra,-37.80453942,144.9846896,Entire home/apt,174,1,84,3.37,2,136
15922105,CBD 2BR+2BA APT with 55th Floor View&Free Carpark,99945181,Tony,,Melbourne,-37.81045458,144.9601261,Entire home/apt,174,1,158,8.59,5,141
16801013,2 beds 1 bath Beside QV Melbourne,47862234,Yu,,Melbourne,-37.80994353,144.9662534,Entire home/apt,174,1,59,2.58,6,64
17499131,Beach Classic,93759457,Melinda,,Port Phillip,-37.88495443,144.986564,Entire home/apt,174,1,1,0.05,1,0
17499544,Hotel Style Entire Apartment NEW WIFI,118599430,Rachel,,Stonnington,-37.84070485,145.0106349,Entire home/apt,174,1,52,2.85,1,104
18014147,The art of living SOHO VILLAGE  TOWNHOUSE  45,122770338,Yong,,Wyndham,-37.89998444,144.73906,Entire home/apt,174,1,10,1.67,5,328
18601800,Large stylish home in a trendy locale,24944182,Kris,,Maribyrnong,-37.80473856,144.886471,Private room,174,1,1,0.12,1,89
20968234,EXCLUSIVE Luxury apartment with FREE BREAKFAST!!!,150040585,Su,,Melbourne,-37.82411205,144.9668779,Entire home/apt,174,1,5,0.38,2,0
23777914,2BR Apt in Central CBD *Free Car park,164423279,Jess,,Melbourne,-37.81003428,144.9615784,Entire home/apt,174,1,17,2.04,3,92
23778072,Modern living 3BR sunny home + Off Eastlink + WIFI,141692146,Alice,,Knox,-37.8898448,145.2211281,Entire home/apt,174,1,38,4.85,1,49
23778775,Spacious bright beachside apartment free parking!,17062731,Jess,,Port Phillip,-37.85531483,144.9656544,Entire home/apt,174,1,2,0.23,2,0
11514727,Beautiful 2 bedroom in dockland,60687984,Lin,,Melbourne,-37.82006178,144.9463663,Entire home/apt,177,1,16,0.71,1,0
3143184,"Heart of the City, One Bedroom Apt",4410164,Neil,,Melbourne,-37.82077593,144.9563471,Entire home/apt,179,1,46,0.84,13,355
6630864,2 BDR House Elsternwick,9435191,Samantha,,Glen Eira,-37.88779042,145.0073643,Entire home/apt,179,1,0,,1,0
10597284,CBD APT! AMAZING VIEWS! 2BDRM! PERFECT LOCATION!,54681844,Meg,,Melbourne,-37.82735107,144.9587326,Entire home/apt,179,1,49,1.4,1,331
11972313,LUXURY 2Br2Ba near BotanicGarden,63961701,Xiaoying,,Port Phillip,-37.83487436,144.9722865,Entire home/apt,179,1,2,0.13,1,145
14172177,Garden Suite @ Dandenong Ranges Cottages,85786846,Philip,,Yarra Ranges,-37.88896321,145.388371,Private room,179,1,3,0.11,5,244
15977318,Southbank Amazing Views NY Style 2 Bedroom Apt,47596665,Coral,,Melbourne,-37.82428227,144.9667268,Entire home/apt,179,1,118,5.01,1,153
16861773,Melbourne Star Docklands Apartment,112347342,Vina,,Melbourne,-37.81515418,144.9404404,Entire home/apt,179,1,2,0.09,1,0
17014893,2 bedroom Apartment St Kilda - Como Ct,113962957,Crest Hotel Group,,Port Phillip,-37.85874272,144.9829585,Entire home/apt,179,1,16,0.71,4,331
18756119,*Modern*Spacious* 2BR2B Large Corner CBD Apt,77661491,Jame,,Melbourne,-37.81657973,144.9540628,Entire home/apt,179,1,30,1.65,6,0
19280659,EQ Tower Luxury 2 Bedroom Skyline CBD Apartment,111721187,Kate,,Melbourne,-37.81028134,144.9612268,Entire home/apt,179,1,59,3.28,26,133
20234397,Amazing 3BR 2B in Melbourne Central CBD,55324450,Bruce,,Melbourne,-37.80794506,144.9612345,Entire home/apt,179,1,55,3.64,58,292
20234463,*Ultimate lifestyle Windsor 2bed brand new parking,6815177,Julia,,Stonnington,-37.85378524,144.9841871,Entire home/apt,179,1,33,2.02,17,353
20558788,Luxury Harbour sunset view apartment in the city,18778574,Helena,,Melbourne,-37.814278,144.9463794,Entire home/apt,179,1,6,0.45,8,60
20789863,Central deluxe APT close to everything,22874342,Poonzilam,,Melbourne,-37.81900531,144.9551845,Entire home/apt,179,1,0,,1,158
21098652,One Bedroom Executive Apartment,151460885,Quest,,Melbourne,-37.78773653,144.9220759,Private room,179,1,1,0.57,4,344
21362201,Waterfront boutique apartment 2 bds/2br/2p,126322813,Amber,,Melbourne,-37.82044029,144.9409243,Entire home/apt,179,1,51,3.98,3,148
29264793,Spacious Glen Waverley Family House,147033309,LivingIt,,Monash,-37.88320126,145.1465859,Entire home/apt,179,1,1,0.65,50,351
29535264,Amazing view/ Near crown/ Free parking/ 2 bedroom,102579857,Nina,,Melbourne,-37.82743101,144.9574459,Entire home/apt,179,1,5,4.29,11,0
29542786,Studio - Quest Moorabbin,222448922,Quest,,Kingston,-37.95341216,145.0803674,Entire home/apt,179,1,0,,10,250
30593623,TOP CBD LOCATION near melbourne central,38305445,Nica,,Melbourne,-37.80518635,144.9623991,Entire home/apt,179,1,0,,1,68
1589912,"Best location, Beatuiful home",8401327,Ellie,,Yarra,-37.78696948,144.9862234,Entire home/apt,180,1,43,0.72,2,49
2387302,Family Townhouse - 8 km from CBD,11558159,Jennifer,,Yarra,-37.78318524,145.0244196,Entire home/apt,180,1,41,0.75,2,1
3953099,The Treetops Room - Views Forever.,5681361,Jan,,Nillumbik,-37.62416117,145.2913252,Private room,180,1,44,0.85,2,355
4319341,Sleepy Wombat Cottage,13672521,Hazel,,Yarra Ranges,-37.75808938,145.6885249,Entire home/apt,180,1,61,1.37,1,333
4873688,Studio: a home away from home...,25072327,Quest,,Frankston,-38.13795404,145.1238862,Entire home/apt,180,1,5,0.13,3,365
6396006,"Benjamin, beautiful city pad",7509953,Linton,,Melbourne,-37.80843941,144.9603046,Entire home/apt,180,1,43,1.03,90,357
6692465,"Hoppers Crossing, West of Melbourne",35029789,Michael,,Wyndham,-37.87749571,144.7036306,Entire home/apt,180,1,1,0.03,1,0
6892254,Fabulous Freshwater,13140045,Colin,,Melbourne,-37.82304315,144.9626913,Entire home/apt,180,1,80,2.08,2,319
7389620,Chestnut Cottage,38715133,Catherine,,Yarra Ranges,-37.88078065,145.3739069,Entire home/apt,180,1,88,2.31,1,284
8357965,Peninsula Spa Villa Enjoy Summer at the Beach!,24638543,Kathryn,,Frankston,-38.13175579,145.1245014,Entire home/apt,180,1,57,1.47,2,30
8888898,Modern South Yarra Apartment,22077565,Hina,,Stonnington,-37.83683367,144.993478,Entire home/apt,180,1,0,,1,0
9418603,South Bank Grand,48833691,Alex,,Melbourne,-37.82337871,144.9638497,Entire home/apt,180,1,0,,1,0
9702655,Cosy home in heart of Abbotsford,30234254,Tess,,Yarra,-37.80974342,144.9943125,Entire home/apt,180,1,0,,1,0
9905471,Two story apartment with city views,49825570,Jorgie,,Darebin,-37.7823634,145.0145651,Entire home/apt,180,1,1,0.03,1,0
10363473,Boutique Balinese QS Bedroom for (2),22877735,Mel,,Bayside,-37.97457914,145.0245423,Private room,180,1,6,0.26,1,340
10508471,"Port Melbourne 2brm House - 2.5km to CBD,",36091614,Ash & Brooke,,Port Phillip,-37.83289184,144.9428521,Entire home/apt,180,1,52,1.48,1,327
10969139,Furmston Studio,24986985,Elise,,Yarra Ranges,-37.65536999,145.5154599,Entire home/apt,180,1,1,1,2,296
11231162,Luxury 2BR Beach Apartment!,10708254,Melissa,,Port Phillip,-37.86842463,144.9798478,Entire home/apt,180,1,171,5.05,11,165
11482316,Coolest 2 Bedroom Townhouse Prahran,29021343,Michelle,,Stonnington,-37.85151966,144.9898434,Entire home/apt,180,1,79,2.41,2,310
11510922,Stylish St Kilda East Apartment,60653314,Katie,,Port Phillip,-37.86082813,145.0039088,Entire home/apt,180,1,83,2.47,1,342
12120707,"The Oaks Cottage, Dandenong Ranges, The Patch",31066439,Lisa And Andrew,,Yarra Ranges,-37.88867162,145.394274,Entire home/apt,180,1,90,5.22,1,318
13364216,Fully self contained private retreat.,75849656,Scott And Jen,,Nillumbik,-37.62588212,145.2958389,Entire home/apt,180,1,297,11.17,1,290
13718739,"Beautiful, cosy and clean. desirable location.",34001031,Shane,,Port Phillip,-37.83544136,144.9644708,Entire home/apt,180,1,0,,1,0
13917545,"Melbourne city home, perfect for summer!",82602756,Matthew,,Melbourne,-37.80392965,144.9517453,Private room,180,1,58,2.09,1,86
14049305,62nd floor 2 bedrooms Luxurious Apartment in CBD,61033895,Aroma,,Melbourne,-37.8187171,144.9559136,Entire home/apt,180,1,193,6.69,2,84
14601118,Central Richmond apartment convenient to station,20235776,Reece,,Yarra,-37.82223754,144.9911428,Entire home/apt,180,1,58,4.37,1,64
14766827,Great Room with Comfortable bed.,92106729,Zubin,,Greater Dandenong,-37.98859788,145.1723592,Private room,180,1,0,,1,365
14790974,Fabulous location: enjoy Fitzroy's cafe/bar scene,92374525,Alexeena,,Yarra,-37.79138543,144.9789988,Entire home/apt,180,1,71,2.58,1,0
15179925,2Bed2Bath Apt in Melb CBD!Skybus+Free tram+Carpark,24508892,Joseph,,Melbourne,-37.8165261,144.9524879,Entire home/apt,180,1,93,4.47,13,135
15862811,In the heart of Yarra Valley,47958166,Natalee,,Yarra Ranges,-37.65719043,145.3730937,Entire home/apt,180,1,94,4.15,1,338
15879869,Richmond Hill Hotel - Apartment 200,102968616,Richmond Hill,,Yarra,-37.82230578,144.999723,Entire home/apt,180,1,49,2.12,2,331
15964193,Richmond Hill Hotel - Apartment 100,102968616,Richmond Hill,,Yarra,-37.82265596,144.9980624,Entire home/apt,180,1,11,0.49,2,341
16246595,CBD two bedroom with free car park,91646684,Xiaoyan,,Melbourne,-37.80802678,144.9634715,Entire home/apt,180,1,80,3.29,7,60
16290152,Melbourne CBD 2 bedroom apartments FREE carparking,91646684,Xiaoyan,,Melbourne,-37.80980443,144.963322,Entire home/apt,180,1,47,1.93,7,63
16760938,"OWNME service apartment,southbank,own entire suit",108498625,Jie,,Melbourne,-37.82637198,144.963859,Entire home/apt,180,1,149,6.91,1,107
17097660,Candlebark Ridge,53493248,Joan,,Nillumbik,-37.58396061,145.2616412,Entire home/apt,180,1,64,2.9,1,45
17114195,Spa lodge @ Fernglen Forest Retreat with Fireplace,14123355,Alix,,Yarra Ranges,-37.83841205,145.3622867,Entire home/apt,180,1,14,0.63,3,118
17630838,Four Oaks Retreat,40935163,David And Sue,,Cardinia,-38.01266147,145.7288682,Private room,180,1,25,1.21,1,168
17768436,Best location - HUGE 2bedroom+car at luxury hotel,13992853,YiV,,Melbourne,-37.81212245,144.9672996,Entire home/apt,180,1,8,0.38,1,0
17885046,QV/Living Room/ Clean and Cosy/Mel CBD,107523395,Soutarou,,Melbourne,-37.80927308,144.9671368,Shared room,180,1,0,,2,363
18066856,Town and Country (Yarra Valley),52970113,Sharon,,Yarra Ranges,-37.65449701,145.5149768,Private room,180,1,88,4.49,1,218
18301167,Beachside Apartment in Middle Park with bay views,386560,Dominic,,Port Phillip,-37.85191106,144.9567545,Entire home/apt,180,1,8,0.42,1,221
18364527,Stunning High rise with 2 bed + 2 bath in CBD,49059106,Amanda,,Melbourne,-37.8148274,144.9541352,Entire home/apt,180,1,2,0.11,2,0
18737120,The Forrest Retreat,130071563,Chris,,Yarra Ranges,-37.92073539,145.3802173,Private room,180,1,0,,1,0
18737818,LARGE ROOM AT SANCTUARY LAKE GREAT FOR FAMILY,116888110,Jing,,Wyndham,-37.88879537,144.7620403,Private room,180,1,0,,1,179
18898931,Cora Lynn Cheese Factroy,131704387,Annette,,Cardinia,-38.14569687,145.6066002,Private room,180,1,6,0.33,2,90
19319151,Spacious 3 bedrooms 2 bath with Full Amenities,50635060,Camee,,Melbourne,-37.81593837,144.9539959,Entire home/apt,180,1,62,3.68,3,315
19665462,Unicorn Palace,29948249,Koby,,Moreland,-37.76172303,144.9567843,Private room,180,1,0,,1,90
19700753,The Sandbelt Apartment,138798097,Sandbelt,,Kingston,-37.93866725,145.0685048,Private room,180,1,0,,1,363
19752294,Pakenham Ranges,81425681,Joseph,,Cardinia,-38.04549954,145.4810708,Entire home/apt,180,1,11,0.93,1,282
20235909,Lighthouse Melbourne City View Apartment,144059980,M L,,Melbourne,-37.80781429,144.9615877,Entire home/apt,180,1,29,1.89,1,129
20763396,Central apartment,37371854,Tony,,Hobsons Bay,-37.85452886,144.8955927,Entire home/apt,180,1,19,1.32,1,279
20952018,Panoramic River Deluxe 2BR + Free Parking,150677611,Lisa,,Melbourne,-37.82054108,144.9426249,Entire home/apt,180,1,85,6.23,1,55
20952440,Bird eyes on river & ocean + 2 free parking,150681706,Sandy,,Melbourne,-37.8213464,144.9436582,Entire home/apt,180,1,87,6.24,1,16
20970486,Large Family Room for 6 Guests+Free Wifi&Parking,63303639,Hui,,Moonee Valley,-37.75237528,144.915462,Private room,180,1,2,0.14,8,59
21555736,Walk to Melbourne's CBD from a Stylish Flat,51704371,James,,Melbourne,-37.80453297,144.9647934,Entire home/apt,180,1,60,4.86,16,97
3354638,The CHERRY on TOP of FITZROY!!,3213974,Tom & Lisa,,Yarra,-37.79539194,144.9786374,Entire home/apt,181,1,193,3.58,1,205
16424775,Family friendly huge Art Deco flat!,9950740,Bunny & Tom,,Port Phillip,-37.8723122,144.9874423,Entire home/apt,181,1,2,0.09,1,246
20779265,2 mins away from Melbourne Central,54556815,Melstay,,Melbourne,-37.81148629,144.9602823,Entire home/apt,181,1,40,2.74,24,152
20922729,"Heart of Melbourne location, with all you need (2)",35696607,Rajesh,,Melbourne,-37.8145478,144.9537705,Entire home/apt,181,1,1,0.07,4,0
1321215,Stone's Throw Cottage B&B Belgrave,717024,Margaret,,Yarra Ranges,-37.90741342,145.3491892,Entire home/apt,186,1,8,0.16,2,339
2561355,Lovely Yarra Valley farmhouse with beautiful views,13114327,Jacky,,Yarra Ranges,-37.70358532,145.5300518,Entire home/apt,186,1,113,2.02,2,226
4832711,HUGE ROOM FOR THREE AWESOME WEEKS!,24876948,Alienor,,Yarra,-37.82025377,145.0122458,Private room,186,1,0,,1,0
5187265,TREEHOUSE APARTMENT with FERNTREE FOREST VIEW,26832071,Raoul,,Cardinia,-37.91683342,145.4575212,Entire home/apt,186,1,289,6.43,2,80
6157804,Spacious 1 bedroom in Melb CBD,31946348,Susan,,Melbourne,-37.80983164,144.9650451,Entire home/apt,186,1,1,0.02,1,0
7974213,Self contained 2 bedroom unit,38981612,Bruce,,Hobsons Bay,-37.85238659,144.8974356,Entire home/apt,186,1,55,1.66,2,347
10859819,Chocolate factory warehouse Fitzroy,26609368,Zoe,,Yarra,-37.79619614,144.9810074,Entire home/apt,186,1,103,3.48,1,306
13194882,"2 bedroom, self contained & Private apartment",54896778,Katri,,Manningham,-37.73835309,145.2172066,Entire home/apt,186,1,23,0.76,1,345
13985421,The Romantic Cottage in the Windy Garden,83259522,Hoa&Van,,Knox,-37.88163322,145.3021383,Entire home/apt,186,1,94,3.43,1,83
17030834,So-Ya So-Ya - Modern City Views,6401921,Jason,,Stonnington,-37.83711898,144.998208,Entire home/apt,186,1,0,,1,90
17048803,Sambar Studio Bed & Breakfast,5296670,Meghan,,Nillumbik,-37.63450905,145.2571781,Entire home/apt,186,1,47,2.24,1,170
17432860,"Brand new townhouse - 3 Bedrooms, 3 ensuites",57047200,Jade,,Monash,-37.91223616,145.115262,Entire home/apt,186,1,38,1.78,2,328
18679986,Superior Two-Bedroom Apartment - Nova StarGate,110546369,Nova StarGate,,Melbourne,-37.80899617,144.9582463,Private room,186,1,2,0.19,4,171
18759952,Sleek 30th Floor Apartment with Spectacular View!,31138031,Abby,,Melbourne,-37.80969384,144.962024,Entire home/apt,186,1,119,6.4,3,271
20374684,2BDR 2BTH Docklands Seaview Apartment Collins St,30309380,Ricky,,Melbourne,-37.81994136,144.9435472,Entire home/apt,186,1,23,1.45,11,166
20864648,2BR 2Bath just 5 mins from Queen Victoria Market,54556815,Melstay,,Melbourne,-37.8082444,144.9620452,Entire home/apt,186,1,40,2.76,24,71
20946006,Cottage Retreat- Yarra Valley,78949219,Nyomi,,Yarra Ranges,-37.78732896,145.608911,Entire home/apt,186,1,39,2.84,1,82
21062506,Level50+ 2BD Brand New APT. Stunning view!,31138031,Abby,,Melbourne,-37.80808917,144.9603915,Entire home/apt,186,1,94,6.45,3,312
21587428,Discount! 2BDR 2BTH GYM+POOL Southbank Seaview Apt,30309380,Ricky,,Melbourne,-37.82623688,144.9591624,Entire home/apt,186,1,15,1.16,11,331
21597127,HIGH RISE APARTMENT WITH CITY VIEW - FREE WIFI,54556815,Melstay,,Melbourne,-37.80947609,144.9620622,Entire home/apt,186,1,23,1.79,24,138
29012347,Double size room. Close to seaford beach.,209861154,Shams,,Frankston,-38.11791645,145.1512941,Private room,186,1,0,,1,179
29547181,"10%Disc 2Bed Apt, 15 min from CBD, Wifi,River View",215590499,Soula,,Yarra,-37.81074938,145.0090848,Entire home/apt,186,1,6,5.29,3,112
11421217,Forest Lodge - Cottage,10725796,Paige,,Yarra Ranges,-37.64818225,145.5451184,Entire home/apt,187,1,188,5.64,1,309
18857365,Lavish Dream 2 bed 2 bath CBD tram kids friendly.,120256038,Frank,,Melbourne,-37.81451213,144.9528084,Entire home/apt,187,1,16,1.38,1,0
5552321,Modern Southbank Apartment. FREE secure parking.,28789055,Pete,,Melbourne,-37.82275411,144.9635545,Entire home/apt,188,1,360,11.18,9,147
16045624,Urban Jungle in the Heart of Melbourne,30900122,S&S,,Melbourne,-37.81449756,144.9524501,Entire home/apt,188,1,140,5.72,35,342
18765799,New renovated 5 BR beautiful Entire house,96256684,Kelly,,Knox,-37.87209559,145.2612553,Entire home/apt,188,1,44,2.4,2,90
20768109,Charming and Cozy Gem in Melbourne CBD,51172609,Lisa,,Melbourne,-37.81178861,144.957685,Entire home/apt,188,1,51,3.42,33,77
985644,50s Style Beauty in Trendy St Kilda,5408355,Chris,,Port Phillip,-37.87104795,144.9824656,Entire home/apt,190,1,14,0.22,2,350
1214103,Royal Stays 2Bdr/2Bath - City Apt (RS907),4170460,Royal Stays,,Melbourne,-37.81419136,144.9483976,Entire home/apt,190,1,15,0.23,36,356
4070101,Designer 2 fl house rooftop with city views,3962235,Ewen,,Yarra,-37.82925812,144.9939986,Entire home/apt,190,1,118,2.44,2,317
4830431,Exotic Forest's Edge Sanctuary - Private Getaway,2292358,Chris,,Yarra Ranges,-37.62777926,145.5161498,Entire home/apt,190,1,143,2.98,1,149
5573248,"Charming cottage, walk to MCG, Rod Laver Arena",6518033,Joy,,Yarra,-37.81709536,144.9939788,Entire home/apt,190,1,136,3.02,1,278
6893235,2MINS FROM EVERYTHING!,3916277,Alvin,,Melbourne,-37.80975374,144.9653117,Entire home/apt,190,1,211,5.21,3,289
7974143,Light & comfortable in St Kilda,20340423,Coco,,Port Phillip,-37.85906999,144.9903,Entire home/apt,190,1,0,,1,0
8298814,Still Waters,43752997,Sue,,Yarra Ranges,-37.81604388,145.4973237,Entire home/apt,190,1,14,0.36,1,349
8814699,"Sandy's Retreat, free Wi Fi, off street parking",20400356,Sandy And Ange,,Yarra Ranges,-37.65652399,145.5288952,Entire home/apt,190,1,244,8.23,6,297
9016912,The Linden Bed and Breakfast,32168222,Lyhn And Gordon,,Nillumbik,-37.69244341,145.1787092,Private room,190,1,11,0.32,1,221
9512350,Felicia - Beaconsfield Upper,49289362,Pranav,,Cardinia,-38.02576071,145.4305243,Private room,190,1,0,,1,365
9538137,Large modern family home,49404048,Yacov,,Glen Eira,-37.8973948,145.031202,Entire home/apt,190,1,0,,1,0
9659125,"4BDR &2 BATH guest house in point cook,melbourne",8668696,Qiaoling,,Wyndham,-37.90191169,144.7340921,Entire home/apt,190,1,155,4.43,2,340
9687361,Brand New Icon Apt 604+Free Parking,47823384,JoJo,,Port Phillip,-37.85694523,144.983678,Entire home/apt,190,1,339,9.35,6,329
9699018,3br home in the heart of Stkilda,49603535,Dotan,,Port Phillip,-37.87359978,144.9808731,Entire home/apt,190,1,11,0.31,2,44
9843200,Bright Beachside Apartment,13627847,Ronnie,,Port Phillip,-37.86031541,144.9722972,Entire home/apt,190,1,0,,1,0
12254481,1 mins away from Melbourne Central.,53371616,Yh,,Melbourne,-37.8121182,144.9598688,Entire home/apt,190,1,121,3.9,1,123
12522973,Pigeon Bank Country Cottage,13466625,Jacqui,,Nillumbik,-37.6966704,145.2223529,Entire home/apt,190,1,116,3.77,1,341
13317870,"Stylish, Modern 2 Bed Apt in Melbourne CBD",75298296,Chris,,Melbourne,-37.81290917,144.9647625,Entire home/apt,190,1,20,0.66,8,0
13377736,Melbourne CBD apartment,55963448,Nancy,,Melbourne,-37.81379338,144.9671357,Entire home/apt,190,1,3,0.1,1,0
13791132,East Melbourne 2bed - leafy city edge living,6815177,Julia,,Melbourne,-37.81104464,144.9864235,Entire home/apt,190,1,102,3.49,17,343
14169816,Warburton Whitehouse Bed & Breakfast,39674564,Yvonne,,Yarra Ranges,-37.75335356,145.7094617,Private room,190,1,28,1.11,1,362
15102483,A Windmill Barn,95637352,Lauretta,,Yarra Ranges,-37.82116984,145.3696008,Entire home/apt,190,1,103,3.87,1,156
